eval_index,qpso_iter,particle,validity,uniqueness,fitness,gbest_fitness,best_v_ever,best_u_ever,qualified_v,qualified_u,alpha,stagnation,elapsed_s
2198,16,22,0.7524,0.5829,0.4386,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2199,16,23,0.8812,0.3684,0.3246,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2200,16,24,0.9318,0.0756,0.0704,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2201,16,25,0.6968,0.4587,0.3196,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2202,16,26,0.7468,0.2076,0.155,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2203,16,27,0.7984,0.2921,0.2332,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2204,16,28,0.6354,0.1108,0.0704,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2205,16,29,0.7036,0.5304,0.3732,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2206,16,30,0.8648,0.4392,0.3798,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2207,16,31,0.8576,0.3883,0.333,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2208,16,32,0.7348,0.3824,0.281,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2209,16,33,0.9142,0.1208,0.1104,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2210,16,34,0.7286,0.7068,0.515,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2211,16,35,0.8048,0.7157,0.576,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2212,16,36,0.574,0.724,0.4156,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2213,16,37,0.6196,0.7669,0.4752,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2214,16,38,0.7318,0.2121,0.1552,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2215,16,39,0.7298,0.5884,0.4294,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2216,16,40,0.6596,0.8626,0.569,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2217,16,41,0.6462,0.5661,0.3658,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2218,16,42,0.6476,0.4123,0.267,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2219,16,43,0.4452,0.1685,0.075,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2220,16,44,0.3806,0.7593,0.289,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2221,16,45,0.756,0.1976,0.1494,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2222,16,46,0.5164,0.6239,0.3222,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2223,16,47,0.8532,0.2154,0.1838,0.6238,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2224,16,48,0.7692,0.8567,0.659,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2225,16,49,0.2766,0.8568,0.237,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2226,16,50,0.6,0.588,0.3528,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2227,16,51,0.8242,0.3997,0.3294,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2228,16,52,0.5646,0.5792,0.327,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2229,16,53,0.65,0.5209,0.3386,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2230,16,54,0.7306,0.3901,0.285,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2231,16,55,0.9072,0.2238,0.203,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2232,16,56,0.882,0.1823,0.1608,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2233,16,57,0.6222,0.6377,0.3968,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2234,16,58,0.708,0.7381,0.5226,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2235,16,59,0.9152,0.2847,0.2606,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2236,16,60,0.66,0.66,0.4356,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2237,16,61,0.9272,0.1588,0.1472,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2238,16,62,0.7396,0.4113,0.3042,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2239,16,63,0.3908,0.4468,0.1746,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2240,16,64,0.7686,0.5212,0.4006,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2241,16,65,0.9034,0.3702,0.3344,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2242,16,66,0.5164,0.7421,0.3832,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2243,16,67,0.7332,0.847,0.621,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2244,16,68,0.6188,0.7237,0.4478,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2245,16,69,0.6622,0.6992,0.463,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2246,16,70,0.7264,0.4226,0.307,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2247,16,71,0.778,0.6267,0.4876,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2248,16,72,0.7568,0.4548,0.3442,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2249,16,73,0.6562,0.1917,0.1258,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2250,16,74,0.868,0.0664,0.0576,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2251,16,75,0.6388,0.7818,0.4994,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2252,16,76,0.4352,0.7652,0.333,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2253,16,77,0.7632,0.3341,0.255,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2254,16,78,0.6368,0.587,0.3738,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2255,16,79,0.7388,0.6029,0.4454,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2256,16,80,0.7222,0.6666,0.4814,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2257,16,81,0.798,0.5281,0.4214,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2258,16,82,0.1658,0.6574,0.109,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2259,16,83,0.655,0.6256,0.4098,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2260,16,84,0.248,0.846,0.2098,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2261,16,85,0.7106,0.5041,0.3582,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2262,16,86,0.4876,0.6046,0.2948,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2263,16,87,0.6934,0.4952,0.3434,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2264,16,88,0.963,0.1583,0.1524,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2265,16,89,0.4562,0.7966,0.3634,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2266,16,90,0.7394,0.1977,0.1462,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2267,16,91,0.5418,0.5633,0.3052,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2268,16,92,0.4132,0.6055,0.2502,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2269,16,93,0.66,0.5279,0.3484,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2270,16,94,0.9716,0.006,0.0058,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2271,16,95,0.7904,0.6144,0.4856,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2272,16,96,0.7434,0.2058,0.153,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2273,16,97,0.6438,0.4464,0.2874,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2274,16,98,0.8692,0.3578,0.311,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2275,16,99,0.556,0.659,0.3664,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2276,16,100,0.7758,0.6832,0.53,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2277,16,101,0.532,0.7564,0.4024,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2278,16,102,0.9122,0.1066,0.0972,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2279,16,103,0.539,0.3814,0.2056,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2280,16,104,0.8466,0.2518,0.2132,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2281,16,105,0.687,0.4527,0.311,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2282,16,106,0.8884,0.0547,0.0486,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2283,16,107,0.802,0.2259,0.1812,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2284,16,108,0.2646,0.7695,0.2036,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2285,16,109,0.7078,0.254,0.1798,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2286,16,110,0.6212,0.4977,0.3092,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2287,16,111,0.5068,0.6867,0.348,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2288,16,112,0.8774,0.1755,0.154,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2289,16,113,0.195,0.5631,0.1098,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2290,16,114,0.5962,0.7414,0.442,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2291,16,115,0.925,0.1196,0.1106,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2292,16,116,0.4518,0.7335,0.3314,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2293,16,117,0.6242,0.8058,0.503,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2294,16,118,0.796,0.545,0.4338,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2295,16,119,0.0648,0.3241,0.021,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2296,16,120,0.6704,0.4636,0.3108,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2297,16,121,0.7346,0.66,0.4848,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2298,16,122,0.877,0.346,0.3034,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2299,16,123,0.7794,0.272,0.212,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2300,16,124,0.7304,0.8305,0.6066,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2301,16,125,0.8686,0.3684,0.32,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2302,16,126,0.7884,0.6464,0.5096,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2303,16,127,0.7516,0.7709,0.5794,0.659,1.0,0.9537,0.9128,0.9082,1.145,0,10.3
2304,17,0,0.7206,0.4818,0.3472,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2305,17,1,0.6844,0.6382,0.4368,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2306,17,2,0.925,0.056,0.0518,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2307,17,3,0.8272,0.3177,0.2628,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2308,17,4,0.6306,0.7682,0.4844,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2309,17,5,0.9216,0.1022,0.0942,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2310,17,6,0.592,0.4595,0.272,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2311,17,7,0.9422,0.2259,0.2128,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2312,17,8,0.6848,0.4985,0.3414,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2313,17,9,0.7084,0.6914,0.4898,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2314,17,10,0.8996,0.3928,0.3534,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2315,17,11,0.083,0.3759,0.0312,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2316,17,12,0.4208,0.5941,0.25,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2317,17,13,0.7212,0.8863,0.6392,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2318,17,14,0.5372,0.5733,0.308,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2319,17,15,0.9432,0.0838,0.079,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2320,17,16,0.6204,0.6109,0.379,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2321,17,17,0.975,0.0199,0.0194,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2322,17,18,0.7444,0.3786,0.2818,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2323,17,19,0.5994,0.5395,0.3234,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2324,17,20,0.7774,0.3131,0.2434,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2325,17,21,0.6648,0.6513,0.433,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2326,17,22,0.7682,0.6587,0.506,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2327,17,23,0.4464,0.8692,0.388,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2328,17,24,0.7478,0.4782,0.3576,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2329,17,25,0.4618,0.0615,0.0284,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2330,17,26,0.6952,0.6367,0.4426,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2331,17,27,0.702,0.4584,0.3218,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2332,17,28,0.5834,0.8924,0.5206,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2333,17,29,0.5152,0.6304,0.3248,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2334,17,30,0.7784,0.648,0.5044,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2335,17,31,0.6302,0.5167,0.3256,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2336,17,32,0.7932,0.3064,0.243,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2337,17,33,0.5114,0.492,0.2516,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2338,17,34,0.5074,0.5412,0.2746,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2339,17,35,0.84,0.046,0.0386,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2340,17,36,0.5764,0.7571,0.4364,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2341,17,37,0.7262,0.7841,0.5694,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2342,17,38,0.614,0.5606,0.3442,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2343,17,39,0.7006,0.2917,0.2044,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2344,17,40,0.6538,0.7036,0.46,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2345,17,41,0.701,0.7118,0.499,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2346,17,42,0.631,0.6599,0.4164,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2347,17,43,0.63,0.5276,0.3324,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2348,17,44,0.9224,0.2092,0.193,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2349,17,45,0.7832,0.4801,0.376,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2350,17,46,0.6648,0.7416,0.493,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2351,17,47,0.7566,0.4195,0.3174,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2352,17,48,0.8434,0.6457,0.5446,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2353,17,49,0.6302,0.8493,0.5352,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2354,17,50,0.749,0.4945,0.3704,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2355,17,51,0.6962,0.7055,0.4912,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2356,17,52,0.6504,0.5864,0.3814,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2357,17,53,0.576,0.6465,0.3724,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2358,17,54,0.6262,0.5944,0.3722,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2359,17,55,1.0,0.0016,0.0016,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2360,17,56,0.772,0.4782,0.3692,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2361,17,57,0.602,0.6492,0.3908,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2362,17,58,0.6934,0.8509,0.59,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2363,17,59,0.709,0.2496,0.177,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2364,17,60,0.6458,0.555,0.3584,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2365,17,61,0.9092,0.1599,0.1454,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2366,17,62,0.6694,0.5551,0.3716,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2367,17,63,0.4416,0.6223,0.2748,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2368,17,64,0.37,0.5832,0.2158,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2369,17,65,0.7552,0.5286,0.3992,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2370,17,66,0.3686,0.8117,0.2992,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2371,17,67,0.6766,0.6521,0.4412,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2372,17,68,0.6822,0.7194,0.4908,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2373,17,69,0.7386,0.374,0.2762,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2374,17,70,0.9398,0.033,0.031,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2375,17,71,0.6478,0.7583,0.4912,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2376,17,72,0.5722,0.7948,0.4548,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2377,17,73,0.491,0.6969,0.3422,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2378,17,74,0.7808,0.3094,0.2416,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2379,17,75,0.5932,0.1767,0.1048,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2380,17,76,0.9626,0.0405,0.039,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2381,17,77,0.8172,0.486,0.3972,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2382,17,78,0.8218,0.2641,0.217,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2383,17,79,0.4514,0.525,0.237,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2384,17,80,0.5798,0.6716,0.3894,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2385,17,81,0.75,0.2021,0.1516,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2386,17,82,0.517,0.8766,0.4532,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2387,17,83,0.8106,0.3617,0.2932,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2388,17,84,0.2886,0.641,0.185,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2389,17,85,0.6084,0.7725,0.47,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2390,17,86,0.5776,0.8373,0.4836,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2391,17,87,0.8108,0.2893,0.2346,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2392,17,88,0.7734,0.3682,0.2848,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2393,17,89,0.6962,0.3146,0.219,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2394,17,90,0.57,0.7589,0.4326,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2395,17,91,0.1662,0.5812,0.0966,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2396,17,92,0.6662,0.5032,0.3352,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2397,17,93,0.7116,0.233,0.1658,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2398,17,94,0.604,0.544,0.3286,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2399,17,95,0.7338,0.6743,0.4948,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2400,17,96,0.627,0.4198,0.2632,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2401,17,97,0.762,0.4381,0.3338,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2402,17,98,0.6534,0.7135,0.4662,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2403,17,99,0.787,0.4511,0.355,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2404,17,100,0.6334,0.7502,0.4752,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2405,17,101,0.5484,0.7633,0.4186,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2406,17,102,0.7346,0.6986,0.5132,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2407,17,103,0.9986,0.0028,0.0028,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2408,17,104,0.8158,0.2751,0.2244,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2409,17,105,0.5256,0.4502,0.2366,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2410,17,106,0.8542,0.2154,0.184,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2411,17,107,0.64,0.5606,0.3588,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2412,17,108,0.8468,0.3857,0.3266,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2413,17,109,0.77,0.1571,0.121,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2414,17,110,0.5598,0.6492,0.3634,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2415,17,111,0.4798,0.6315,0.303,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2416,17,112,0.5376,0.6823,0.3668,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2417,17,113,0.7882,0.421,0.3318,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2418,17,114,0.6274,0.3038,0.1906,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2419,17,115,0.5408,0.6209,0.3358,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2420,17,116,0.8148,0.3581,0.2918,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2421,17,117,0.831,0.0732,0.0608,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2422,17,118,0.8648,0.5594,0.4838,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2423,17,119,0.1614,0.5105,0.0824,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2424,17,120,0.4234,0.6009,0.2544,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2425,17,121,0.7522,0.5578,0.4196,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2426,17,122,0.7024,0.76,0.5338,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2427,17,123,0.9328,0.0898,0.0838,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2428,17,124,0.5858,0.8597,0.5036,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2429,17,125,0.798,0.3501,0.2794,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2430,17,126,0.819,0.3375,0.2764,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2431,17,127,0.7754,0.4697,0.3642,0.659,1.0,0.9537,0.9128,0.9082,1.191,0,10.4
2432,18,0,0.5876,0.8039,0.4724,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2433,18,1,0.625,0.5722,0.3576,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2434,18,2,0.775,0.5979,0.4634,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2435,18,3,0.5504,0.7213,0.397,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2436,18,4,0.5996,0.6828,0.4094,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2437,18,5,0.6936,0.7517,0.5214,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2438,18,6,0.578,0.7429,0.4294,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2439,18,7,0.8762,0.1554,0.1362,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2440,18,8,0.6086,0.7305,0.4446,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2441,18,9,0.5862,0.6223,0.3648,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2442,18,10,0.9638,0.1145,0.1104,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2443,18,11,0.7502,0.3098,0.2324,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2444,18,12,0.6978,0.642,0.448,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2445,18,13,0.6496,0.8615,0.5596,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2446,18,14,0.4322,0.8413,0.3636,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2447,18,15,0.8694,0.2632,0.2288,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2448,18,16,0.668,0.647,0.4322,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2449,18,17,0.807,0.6805,0.5492,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2450,18,18,0.6288,0.8206,0.516,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
2451,18,19,0.709,0.4364,0.3094,0.659,1.0,0.9537,0.9128,0.9082,1.0835,1,10.4
