eval_index,qpso_iter,particle,validity,uniqueness,fitness,gbest_fitness,best_v_ever,best_u_ever,qualified_v,qualified_u,alpha,stagnation,elapsed_s
3117,63,45,0.7894,0.8335,0.658,0.7976,1.0,0.9736,0.955,0.9602,0.9798,1,10.6
3118,63,46,0.7412,0.8877,0.658,0.7976,1.0,0.9736,0.955,0.9602,0.9798,1,10.6
3119,63,47,0.5252,0.8819,0.4632,0.7976,1.0,0.9736,0.955,0.9602,0.9798,1,10.6
3120,64,0,0.8274,0.9321,0.7712,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3121,64,1,0.9128,0.677,0.618,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3122,64,2,0.7062,0.8575,0.6056,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3123,64,3,0.8094,0.8863,0.7174,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3124,64,4,0.8802,0.791,0.6962,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3125,64,5,0.7656,0.7424,0.5684,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3126,64,6,0.7456,0.883,0.6584,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3127,64,7,0.4318,0.7471,0.3226,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3128,64,8,0.7632,0.756,0.577,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3129,64,9,0.9092,0.7811,0.7102,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3130,64,10,0.899,0.7822,0.7032,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3131,64,11,0.8996,0.7606,0.6842,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3132,64,12,0.8994,0.7158,0.6438,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3133,64,13,0.7204,0.8601,0.6196,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3134,64,14,0.8442,0.8654,0.7306,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3135,64,15,0.7908,0.8495,0.6718,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3136,64,16,0.8628,0.7077,0.6106,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3137,64,17,0.8098,0.6999,0.5668,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3138,64,18,0.8004,0.7054,0.5646,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3139,64,19,0.8416,0.5644,0.475,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3140,64,20,0.5306,0.8816,0.4678,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3141,64,21,0.8822,0.667,0.5884,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3142,64,22,0.7966,0.9289,0.74,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3143,64,23,0.7696,0.8155,0.6276,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3144,64,24,0.8636,0.8189,0.7072,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3145,64,25,0.4216,0.8558,0.3608,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3146,64,26,0.9054,0.7484,0.6776,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3147,64,27,0.8806,0.7549,0.6648,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3148,64,28,0.8848,0.6424,0.5684,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3149,64,29,0.8814,0.8741,0.7704,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3150,64,30,0.8944,0.7274,0.6506,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3151,64,31,0.88,0.7089,0.6238,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3152,64,32,0.706,0.8796,0.621,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3153,64,33,0.8594,0.3651,0.3138,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3154,64,34,0.8244,0.6577,0.5422,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3155,64,35,0.8812,0.8232,0.7254,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3156,64,36,0.9196,0.7062,0.6494,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3157,64,37,0.771,0.8272,0.6378,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3158,64,38,0.6342,0.9231,0.5854,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3159,64,39,0.8582,0.8105,0.6956,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3160,64,40,0.8146,0.7587,0.618,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3161,64,41,0.7856,0.8758,0.688,0.7976,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3162,64,42,0.8854,0.9205,0.815,0.815,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3163,64,43,0.8268,0.606,0.501,0.815,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3164,64,44,0.7134,0.8141,0.5808,0.815,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3165,64,45,0.8274,0.8741,0.7232,0.815,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3166,64,46,0.7848,0.8234,0.6462,0.815,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3167,64,47,0.6088,0.7227,0.44,0.815,1.0,0.9736,0.955,0.9602,0.8199,2,10.6
3168,65,0,0.896,0.8578,0.7686,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3169,65,1,0.8356,0.8777,0.7334,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3170,65,2,0.8018,0.8598,0.6894,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3171,65,3,0.8752,0.6906,0.6044,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3172,65,4,0.8646,0.8015,0.693,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3173,65,5,0.6976,0.7747,0.5404,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3174,65,6,0.7688,0.9126,0.7016,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3175,65,7,0.7152,0.6826,0.4882,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3176,65,8,0.8864,0.8208,0.7276,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3177,65,9,0.8994,0.6738,0.606,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3178,65,10,0.7328,0.8005,0.5866,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3179,65,11,0.8536,0.8163,0.6968,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3180,65,12,0.777,0.8028,0.6238,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3181,65,13,0.772,0.8648,0.6676,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3182,65,14,0.827,0.8486,0.7018,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3183,65,15,0.7974,0.8826,0.7038,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3184,65,16,0.8464,0.8471,0.717,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3185,65,17,0.8546,0.8572,0.7326,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3186,65,18,0.785,0.9134,0.717,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3187,65,19,0.6232,0.8001,0.4986,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3188,65,20,0.818,0.8553,0.6996,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3189,65,21,0.886,0.756,0.6698,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3190,65,22,0.8174,0.8735,0.714,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3191,65,23,0.7024,0.8687,0.6102,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3192,65,24,0.766,0.7948,0.6088,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3193,65,25,0.9106,0.582,0.53,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3194,65,26,0.8674,0.8132,0.7054,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3195,65,27,0.8654,0.813,0.7036,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3196,65,28,0.9214,0.7172,0.6608,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3197,65,29,0.8726,0.8907,0.7772,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3198,65,30,0.8574,0.8155,0.6992,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3199,65,31,0.8352,0.7577,0.6328,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3200,65,32,0.6936,0.9484,0.6578,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3201,65,33,0.882,0.2503,0.2208,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3202,65,34,0.882,0.7703,0.6794,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3203,65,35,0.8678,0.6126,0.5316,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3204,65,36,0.903,0.7528,0.6798,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3205,65,37,0.7164,0.8079,0.5788,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3206,65,38,0.7908,0.8867,0.7012,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3207,65,39,0.8104,0.8386,0.6796,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3208,65,40,0.9454,0.3383,0.3198,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3209,65,41,0.7862,0.8952,0.7038,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3210,65,42,0.8888,0.8346,0.7418,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3211,65,43,0.6924,0.8299,0.5746,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3212,65,44,0.8422,0.8105,0.6826,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3213,65,45,0.8196,0.927,0.7598,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3214,65,46,0.7376,0.6838,0.5044,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3215,65,47,0.7392,0.3885,0.2872,0.815,1.0,0.9736,0.955,0.9602,0.808,0,10.6
3216,66,0,0.8946,0.865,0.7738,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3217,66,1,0.8748,0.8471,0.741,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3218,66,2,0.8042,0.8724,0.7016,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3219,66,3,0.9224,0.7565,0.6978,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3220,66,4,0.8184,0.9521,0.7792,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3221,66,5,0.8228,0.5972,0.4914,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3222,66,6,0.9,0.6118,0.5506,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3223,66,7,0.851,0.5612,0.4776,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3224,66,8,0.9068,0.7415,0.6724,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3225,66,9,0.7252,0.8398,0.609,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3226,66,10,0.9088,0.6263,0.5692,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3227,66,11,0.8076,0.7519,0.6072,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3228,66,12,0.8968,0.7547,0.6768,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3229,66,13,0.7552,0.9253,0.6988,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3230,66,14,0.8092,0.8243,0.667,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3231,66,15,0.7754,0.8207,0.6364,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3232,66,16,0.8832,0.4502,0.3976,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3233,66,17,0.8916,0.6678,0.5954,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3234,66,18,0.77,0.7226,0.5564,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3235,66,19,0.6992,0.6347,0.4438,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3236,66,20,0.7464,0.6144,0.4586,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3237,66,21,0.8554,0.8978,0.768,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3238,66,22,0.8126,0.7074,0.5748,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3239,66,23,0.9204,0.5654,0.5204,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3240,66,24,0.7308,0.8883,0.6492,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3241,66,25,0.6,0.9093,0.5456,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3242,66,26,0.8982,0.6397,0.5746,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3243,66,27,0.9196,0.7866,0.7234,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3244,66,28,0.8872,0.6174,0.5478,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3245,66,29,0.8398,0.7988,0.6708,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3246,66,30,0.891,0.8016,0.7142,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3247,66,31,0.8806,0.6941,0.6112,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3248,66,32,0.8156,0.8462,0.6902,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3249,66,33,0.7476,0.5811,0.4344,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3250,66,34,0.8624,0.7713,0.6652,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3251,66,35,0.8752,0.7381,0.646,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3252,66,36,0.82,0.9195,0.754,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3253,66,37,0.808,0.7673,0.62,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3254,66,38,0.8368,0.7063,0.591,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3255,66,39,0.9156,0.6868,0.6288,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3256,66,40,0.8836,0.3751,0.3314,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3257,66,41,0.801,0.9071,0.7266,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3258,66,42,0.7618,0.9102,0.6934,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3259,66,43,0.7598,0.6699,0.509,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3260,66,44,0.873,0.8312,0.7256,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3261,66,45,0.8078,0.9178,0.7414,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3262,66,46,0.6032,0.9065,0.5468,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3263,66,47,0.5208,0.8917,0.4644,0.815,1.0,0.9736,0.955,0.9602,0.8434,1,10.6
3264,67,0,0.8396,0.9035,0.7586,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3265,67,1,0.915,0.7548,0.6906,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3266,67,2,0.8248,0.8545,0.7048,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3267,67,3,0.8744,0.5791,0.5064,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3268,67,4,0.8468,0.8805,0.7456,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3269,67,5,0.736,0.9062,0.667,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3270,67,6,0.8298,0.8829,0.7326,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3271,67,7,0.6566,0.6875,0.4514,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3272,67,8,0.8626,0.8094,0.6982,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3273,67,9,0.8466,0.7475,0.6328,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3274,67,10,0.6938,0.8449,0.5862,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3275,67,11,0.8802,0.8069,0.7102,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3276,67,12,0.8,0.8645,0.6916,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3277,67,13,0.893,0.7415,0.6622,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3278,67,14,0.8884,0.7062,0.6274,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3279,67,15,0.8614,0.6376,0.5492,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3280,67,16,0.8608,0.7019,0.6042,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3281,67,17,0.9354,0.2425,0.2268,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3282,67,18,0.6912,0.8845,0.6114,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3283,67,19,0.9446,0.7394,0.6984,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3284,67,20,0.5416,0.873,0.4728,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3285,67,21,0.8002,0.8985,0.719,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3286,67,22,0.7668,0.8641,0.6626,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3287,67,23,0.8028,0.6906,0.5544,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3288,67,24,0.8258,0.7319,0.6044,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3289,67,25,0.9184,0.7223,0.6634,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3290,67,26,0.8918,0.8403,0.7494,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3291,67,27,0.9294,0.6708,0.6234,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3292,67,28,0.9112,0.7555,0.6884,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3293,67,29,0.8316,0.8648,0.7192,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3294,67,30,0.8168,0.9287,0.7586,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3295,67,31,0.9046,0.8189,0.7408,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3296,67,32,0.741,0.8421,0.624,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3297,67,33,0.9194,0.2058,0.1892,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3298,67,34,0.8476,0.8674,0.7352,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3299,67,35,0.5132,0.8336,0.4278,0.815,1.0,0.9736,0.955,0.9602,0.8673,2,10.6
3300,67,36,0.6862,0.9624,0.6604,0.815,1.0,0.9736,0.955,0.9624,0.8673,2,10.6
3301,67,37,0.9162,0.6913,0.6334,0.815,1.0,0.9736,0.955,0.9624,0.8673,2,10.6
3302,67,38,0.8472,0.8133,0.689,0.815,1.0,0.9736,0.955,0.9624,0.8673,2,10.6
3303,67,39,0.8564,0.8536,0.731,0.815,1.0,0.9736,0.955,0.9624,0.8673,2,10.6
3304,67,40,0.811,0.7443,0.6036,0.815,1.0,0.9736,0.955,0.9624,0.8673,2,10.6
3305,67,41,0.7856,0.8781,0.6898,0.815,1.0,0.9736,0.955,0.9624,0.8673,2,10.6
3306,67,42,0.8386,0.9456,0.793,0.815,1.0,0.9736,0.955,0.9624,0.8673,2,10.6
3307,67,43,0.8322,0.701,0.5834,0.815,1.0,0.9736,0.955,0.9624,0.8673,2,10.6
3308,67,44,0.762,0.4457,0.3396,0.815,1.0,0.9736,0.955,0.9624,0.8673,2,10.6
3309,67,45,0.5776,0.8719,0.5036,0.815,1.0,0.9736,0.955,0.9624,0.8673,2,10.6
3310,67,46,0.7902,0.6272,0.4956,0.815,1.0,0.9736,0.955,0.9624,0.8673,2,10.6
3311,67,47,0.8134,0.7947,0.6464,0.815,1.0,0.9736,0.955,0.9624,0.8673,2,10.6
3312,68,0,0.8598,0.7646,0.6574,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3313,68,1,0.832,0.895,0.7446,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3314,68,2,0.8584,0.8124,0.6974,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3315,68,3,0.8866,0.7692,0.682,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3316,68,4,0.818,0.8636,0.7064,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3317,68,5,0.4436,0.7507,0.333,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3318,68,6,0.8686,0.8485,0.737,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3319,68,7,0.7112,0.7475,0.5316,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3320,68,8,0.795,0.8423,0.6696,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3321,68,9,0.7942,0.7754,0.6158,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3322,68,10,0.8916,0.7001,0.6242,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3323,68,11,0.8144,0.8802,0.7168,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3324,68,12,0.8368,0.7761,0.6494,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3325,68,13,0.8922,0.6631,0.5916,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3326,68,14,0.8388,0.9003,0.7552,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3327,68,15,0.77,0.9566,0.7366,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3328,68,16,0.8786,0.7756,0.6814,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3329,68,17,0.864,0.7748,0.6694,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3330,68,18,0.7788,0.9255,0.7208,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3331,68,19,0.7986,0.7716,0.6162,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3332,68,20,0.8438,0.7514,0.634,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3333,68,21,0.7898,0.8676,0.6852,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3334,68,22,0.8404,0.7594,0.6382,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3335,68,23,0.906,0.6446,0.584,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3336,68,24,0.8516,0.8805,0.7498,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3337,68,25,0.7566,0.8829,0.668,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3338,68,26,0.8828,0.8765,0.7738,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3339,68,27,0.9098,0.7821,0.7116,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3340,68,28,0.8298,0.7375,0.612,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3341,68,29,0.7884,0.9135,0.7202,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3342,68,30,0.6434,0.8912,0.5734,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3343,68,31,0.8518,0.7985,0.6802,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3344,68,32,0.7728,0.8307,0.642,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3345,68,33,0.6592,0.9032,0.5954,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3346,68,34,0.8538,0.8604,0.7346,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3347,68,35,0.8438,0.6814,0.575,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3348,68,36,0.8802,0.9005,0.7926,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3349,68,37,0.7398,0.9032,0.6682,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3350,68,38,0.8818,0.731,0.6446,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3351,68,39,0.733,0.8469,0.6208,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3352,68,40,0.8414,0.7411,0.6236,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3353,68,41,0.8418,0.8795,0.7404,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3354,68,42,0.8494,0.9232,0.7842,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3355,68,43,0.7558,0.6782,0.5126,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3356,68,44,0.7826,0.8674,0.6788,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3357,68,45,0.7624,0.9376,0.7148,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3358,68,46,0.8678,0.6912,0.5998,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3359,68,47,0.7568,0.8795,0.6656,0.815,1.0,0.9736,0.955,0.9624,0.8258,3,10.6
3360,69,0,0.8824,0.7058,0.6228,0.815,1.0,0.9736,0.955,0.9624,0.8106,4,10.6
3361,69,1,0.887,0.784,0.6954,0.815,1.0,0.9736,0.955,0.9624,0.8106,4,10.6
3362,69,2,0.7586,0.5518,0.4186,0.815,1.0,0.9736,0.955,0.9624,0.8106,4,10.6
3363,69,3,0.9622,0.1528,0.147,0.815,1.0,0.9736,0.955,0.9624,0.8106,4,10.6
3364,69,4,0.8852,0.8025,0.7104,0.815,1.0,0.9736,0.955,0.9624,0.8106,4,10.6
3365,69,5,0.8776,0.8373,0.7348,0.815,1.0,0.9736,0.955,0.9624,0.8106,4,10.6
3366,69,6,0.913,0.7985,0.729,0.815,1.0,0.9736,0.955,0.9624,0.8106,4,10.6
3367,69,7,0.8428,0.8168,0.6884,0.815,1.0,0.9736,0.955,0.9624,0.8106,4,10.6
3368,69,8,0.8454,0.8188,0.6922,0.815,1.0,0.9736,0.955,0.9624,0.8106,4,10.6
3369,69,9,0.8476,0.8542,0.724,0.815,1.0,0.9736,0.955,0.9624,0.8106,4,10.6
3370,69,10,0.8868,0.8408,0.7456,0.815,1.0,0.9736,0.955,0.9624,0.8106,4,10.6
3371,69,11,0.79,0.8891,0.7024,0.815,1.0,0.9736,0.955,0.9624,0.8106,4,10.6
