eval_index,qpso_iter,particle,validity,uniqueness,fitness,gbest_fitness,best_v_ever,best_u_ever,qualified_v,qualified_u,alpha,stagnation,elapsed_s
3305,33,41,0.7096,0.5107,0.3624,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3306,33,42,0.7056,0.748,0.5278,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3307,33,43,0.7196,0.726,0.5224,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3308,33,44,0.8038,0.7096,0.5704,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3309,33,45,0.5604,0.8569,0.4802,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3310,33,46,0.7068,0.6313,0.4462,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3311,33,47,0.8144,0.7716,0.6284,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3312,33,48,0.6238,0.8785,0.548,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3313,33,49,0.7778,0.719,0.5592,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3314,33,50,0.63,0.487,0.3068,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3315,33,51,0.8294,0.5057,0.4194,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3316,33,52,0.7304,0.8086,0.5906,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3317,33,53,0.8066,0.3514,0.2834,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3318,33,54,0.8306,0.7869,0.6536,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3319,33,55,0.5604,0.8176,0.4582,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3320,33,56,0.5316,0.7472,0.3972,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3321,33,57,0.7402,0.8498,0.629,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3322,33,58,0.7908,0.6763,0.5348,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3323,33,59,0.8034,0.7194,0.578,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3324,33,60,0.7504,0.6215,0.4664,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3325,33,61,0.5138,0.6543,0.3362,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3326,33,62,0.707,0.6871,0.4858,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3327,33,63,0.647,0.8411,0.5442,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3328,33,64,0.8746,0.5646,0.4938,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3329,33,65,0.8038,0.0627,0.0504,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3330,33,66,0.7814,0.6309,0.493,0.688,1.0,0.9639,0.8948,0.9494,1.108,4,10.5
3331,33,67,0.9148,0.5227,0.4782,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3332,33,68,0.7064,0.0249,0.0176,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3333,33,69,0.6716,0.7564,0.508,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3334,33,70,0.5458,0.7497,0.4092,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3335,33,71,0.6022,0.5918,0.3564,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3336,33,72,0.5824,0.682,0.3972,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3337,33,73,0.5098,0.4982,0.254,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3338,33,74,0.7742,0.4975,0.3852,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3339,33,75,0.6546,0.8964,0.5868,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3340,33,76,0.62,0.9332,0.5786,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3341,33,77,0.6726,0.6414,0.4314,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3342,33,78,0.6354,0.4536,0.2882,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3343,33,79,0.6864,0.9053,0.6214,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3344,33,80,0.8804,0.3932,0.3462,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3345,33,81,0.7068,0.7057,0.4988,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3346,33,82,0.765,0.4382,0.3352,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3347,33,83,0.4474,0.7707,0.3448,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3348,33,84,0.802,0.119,0.0954,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3349,33,85,0.6884,0.6554,0.4512,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3350,33,86,0.9222,0.2683,0.2474,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3351,33,87,0.7188,0.8383,0.6026,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3352,33,88,0.5806,0.5963,0.3462,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3353,33,89,0.7992,0.484,0.3868,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3354,33,90,0.3772,0.6919,0.261,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3355,33,91,0.783,0.8033,0.629,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3356,33,92,0.7628,0.4672,0.3564,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3357,33,93,0.832,0.6231,0.5184,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3358,33,94,0.7496,0.576,0.4318,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3359,33,95,0.5892,0.6748,0.3976,0.688,1.0,0.9639,0.9148,0.9494,1.108,4,10.5
3360,34,0,0.8256,0.5567,0.4596,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3361,34,1,0.5382,0.6113,0.329,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3362,34,2,0.779,0.5599,0.4362,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3363,34,3,1.0,0.0012,0.0012,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3364,34,4,0.765,0.3841,0.2938,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3365,34,5,0.4746,0.5381,0.2554,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3366,34,6,0.5494,0.6385,0.3508,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3367,34,7,0.702,0.7638,0.5362,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3368,34,8,0.6202,0.8758,0.5432,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3369,34,9,0.802,0.3781,0.3032,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3370,34,10,0.441,0.8685,0.383,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3371,34,11,0.6256,0.5627,0.352,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3372,34,12,0.7532,0.6163,0.4642,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3373,34,13,0.5716,0.845,0.483,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3374,34,14,0.6108,0.8333,0.509,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3375,34,15,0.8346,0.7846,0.6548,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3376,34,16,0.5806,0.3703,0.215,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3377,34,17,0.6396,0.7727,0.4942,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3378,34,18,0.984,0.0447,0.044,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3379,34,19,0.6954,0.7639,0.5312,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3380,34,20,0.669,0.6963,0.4658,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3381,34,21,0.5374,0.9159,0.4922,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3382,34,22,0.7516,0.7626,0.5732,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3383,34,23,0.8852,0.3125,0.2766,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3384,34,24,0.8822,0.46,0.4058,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3385,34,25,0.6838,0.7991,0.5464,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3386,34,26,0.7006,0.5961,0.4176,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3387,34,27,0.5972,0.4625,0.2762,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3388,34,28,0.6564,0.603,0.3958,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3389,34,29,0.4526,0.643,0.291,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3390,34,30,0.6236,0.7758,0.4838,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3391,34,31,0.8662,0.3549,0.3074,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3392,34,32,0.7646,0.6458,0.4938,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3393,34,33,0.5992,0.8772,0.5256,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3394,34,34,0.7836,0.5962,0.4672,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3395,34,35,0.4798,0.5144,0.2468,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3396,34,36,0.7874,0.5177,0.4076,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3397,34,37,0.5866,0.5967,0.35,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3398,34,38,0.4582,0.7381,0.3382,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3399,34,39,0.7438,0.5636,0.4192,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3400,34,40,0.6644,0.416,0.2764,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3401,34,41,0.7014,0.4725,0.3314,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3402,34,42,0.6368,0.6266,0.399,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3403,34,43,0.6382,0.8605,0.5492,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3404,34,44,0.7358,0.5197,0.3824,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3405,34,45,0.8322,0.7335,0.6104,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3406,34,46,0.954,0.0975,0.093,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3407,34,47,0.6662,0.5545,0.3694,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3408,34,48,0.6968,0.8645,0.6024,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3409,34,49,0.5438,0.7591,0.4128,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3410,34,50,0.7798,0.8787,0.6852,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3411,34,51,0.7142,0.6914,0.4938,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3412,34,52,0.5646,0.7177,0.4052,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3413,34,53,0.5642,0.6824,0.385,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3414,34,54,0.5632,0.8835,0.4976,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3415,34,55,0.693,0.8681,0.6016,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3416,34,56,0.4818,0.7995,0.3852,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3417,34,57,0.706,0.6941,0.49,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3418,34,58,0.7954,0.5655,0.4498,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3419,34,59,0.8106,0.5791,0.4694,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3420,34,60,0.6294,0.8824,0.5554,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3421,34,61,0.6232,0.604,0.3764,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3422,34,62,0.3956,0.6254,0.2474,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3423,34,63,0.7232,0.7716,0.558,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3424,34,64,0.5552,0.7929,0.4402,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3425,34,65,0.8156,0.255,0.208,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3426,34,66,0.715,0.5021,0.359,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3427,34,67,0.6962,0.7774,0.5412,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3428,34,68,0.7292,0.7112,0.5186,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3429,34,69,0.4958,0.8157,0.4044,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3430,34,70,0.5652,0.8999,0.5086,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3431,34,71,0.65,0.288,0.1872,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3432,34,72,0.6064,0.5716,0.3466,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3433,34,73,0.6264,0.7618,0.4772,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3434,34,74,0.7636,0.4652,0.3552,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3435,34,75,0.7714,0.6235,0.481,0.688,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3436,34,76,0.787,0.8989,0.7074,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3437,34,77,0.7612,0.4819,0.3668,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3438,34,78,0.8252,0.5082,0.4194,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3439,34,79,0.4654,0.8479,0.3946,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3440,34,80,0.7984,0.6037,0.482,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3441,34,81,0.7502,0.5577,0.4184,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3442,34,82,0.5812,0.67,0.3894,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3443,34,83,0.847,0.6597,0.5588,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3444,34,84,0.838,0.7475,0.6264,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3445,34,85,0.2576,0.7003,0.1804,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3446,34,86,0.8908,0.2081,0.1854,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3447,34,87,0.7448,0.7457,0.5554,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3448,34,88,0.5602,0.6291,0.3524,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3449,34,89,0.5786,0.8531,0.4936,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3450,34,90,0.324,0.671,0.2174,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3451,34,91,0.779,0.6516,0.5076,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3452,34,92,0.572,0.6895,0.3944,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3453,34,93,0.7046,0.8146,0.574,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3454,34,94,0.789,0.7067,0.5576,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3455,34,95,0.201,0.8856,0.178,0.7074,1.0,0.9639,0.9148,0.9494,1.1654,5,10.5
3456,35,0,0.7462,0.904,0.6746,0.7074,1.0,0.9639,0.9148,0.9494,1.027,0,10.5
3457,35,1,0.7378,0.5706,0.421,0.7074,1.0,0.9639,0.9148,0.9494,1.027,0,10.5
3458,35,2,0.8512,0.55,0.4682,0.7074,1.0,0.9639,0.9148,0.9494,1.027,0,10.5
3459,35,3,0.6866,0.5797,0.398,0.7074,1.0,0.9639,0.9148,0.9494,1.027,0,10.5
3460,35,4,0.6696,0.6912,0.4628,0.7074,1.0,0.9639,0.9148,0.9494,1.027,0,10.5
3461,35,5,0.7584,0.7381,0.5598,0.7074,1.0,0.9639,0.9148,0.9494,1.027,0,10.5
3462,35,6,0.4708,0.7184,0.3382,0.7074,1.0,0.9639,0.9148,0.9494,1.027,0,10.5
3463,35,7,0.7604,0.6142,0.467,0.7074,1.0,0.9639,0.9148,0.9494,1.027,0,10.5
3464,35,8,0.8084,0.4817,0.3894,0.7074,1.0,0.9639,0.9148,0.9494,1.027,0,10.5
3465,35,9,0.7642,0.7071,0.5404,0.7074,1.0,0.9639,0.9148,0.9494,1.027,0,10.5
3466,35,10,0.5358,0.7059,0.3782,0.7074,1.0,0.9639,0.9148,0.9494,1.027,0,10.5
3467,35,11,0.7088,0.5959,0.4224,0.7074,1.0,0.9639,0.9148,0.9494,1.027,0,10.5
3468,35,12,0.8776,0.5504,0.483,0.7074,1.0,0.9639,0.9148,0.9494,1.027,0,10.5
3469,35,13,0.9544,0.0637,0.0608,0.7074,1.0,0.9639,0.9148,0.9494,1.027,0,10.5
3470,35,14,0.5892,0.7271,0.4284,0.7074,1.0,0.9639,0.9148,0.9494,1.027,0,10.5
3471,35,15,0.6598,0.8466,0.5586,0.7074,1.0,0.9639,0.9148,0.9494,1.027,0,10.5
3472,35,16,0.6976,0.7534,0.5256,0.7074,1.0,0.9639,0.9148,0.9494,1.027,0,10.5
3473,35,17,0.6062,0.9495,0.5756,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3474,35,18,0.7146,0.7151,0.511,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3475,35,19,0.615,0.7763,0.4774,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3476,35,20,0.8766,0.6003,0.5262,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3477,35,21,0.7638,0.8578,0.6552,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3478,35,22,0.5822,0.6816,0.3968,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3479,35,23,0.8378,0.5624,0.4712,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3480,35,24,0.8406,0.7195,0.6048,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3481,35,25,0.613,0.8075,0.495,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3482,35,26,0.826,0.2433,0.201,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3483,35,27,0.7976,0.4325,0.345,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3484,35,28,0.7046,0.6458,0.455,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3485,35,29,0.8778,0.5931,0.5206,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3486,35,30,0.4048,0.8809,0.3566,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3487,35,31,0.7522,0.8094,0.6088,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3488,35,32,0.7684,0.8475,0.6512,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3489,35,33,0.7958,0.6399,0.5092,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3490,35,34,0.6676,0.8074,0.539,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3491,35,35,0.8448,0.638,0.539,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3492,35,36,0.9688,0.0277,0.0268,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3493,35,37,0.8186,0.4581,0.375,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3494,35,38,0.9002,0.7385,0.6648,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3495,35,39,0.5634,0.7497,0.4224,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3496,35,40,0.8352,0.2907,0.2428,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3497,35,41,0.8496,0.7469,0.6346,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3498,35,42,0.6782,0.7977,0.541,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3499,35,43,0.637,0.7294,0.4646,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3500,35,44,0.7154,0.456,0.3262,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3501,35,45,0.3694,0.4044,0.1494,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3502,35,46,0.7506,0.8393,0.63,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3503,35,47,0.9018,0.1342,0.121,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3504,35,48,0.8954,0.6118,0.5478,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3505,35,49,0.762,0.8528,0.6498,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3506,35,50,0.8344,0.7977,0.6656,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3507,35,51,0.793,0.4653,0.369,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3508,35,52,0.6738,0.7786,0.5246,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3509,35,53,0.6186,0.7038,0.4354,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3510,35,54,0.691,0.7821,0.5404,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3511,35,55,0.6578,0.872,0.5736,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3512,35,56,0.7188,0.5673,0.4078,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3513,35,57,0.6372,0.6723,0.4284,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3514,35,58,0.5944,0.7924,0.471,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3515,35,59,0.7784,0.4645,0.3616,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3516,35,60,0.7576,0.8363,0.6336,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3517,35,61,0.7296,0.7651,0.5582,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3518,35,62,0.2982,0.6579,0.1962,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3519,35,63,0.7272,0.6782,0.4932,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3520,35,64,0.715,0.8333,0.5958,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3521,35,65,0.2144,0.9039,0.1938,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3522,35,66,0.7958,0.6492,0.5166,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3523,35,67,0.6338,0.4831,0.3062,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3524,35,68,0.7182,0.7889,0.5666,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3525,35,69,0.5602,0.6516,0.365,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3526,35,70,0.7514,0.6234,0.4684,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3527,35,71,0.7232,0.5666,0.4098,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3528,35,72,0.6746,0.6765,0.4564,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3529,35,73,0.6388,0.444,0.2836,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3530,35,74,0.9042,0.163,0.1474,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3531,35,75,0.6432,0.8277,0.5324,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3532,35,76,0.7708,0.8612,0.6638,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3533,35,77,0.3422,0.7282,0.2492,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3534,35,78,0.7702,0.1748,0.1346,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3535,35,79,0.596,0.794,0.4732,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3536,35,80,0.4742,0.8781,0.4164,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3537,35,81,0.614,0.559,0.3432,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3538,35,82,0.411,0.799,0.3284,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3539,35,83,0.8172,0.7996,0.6534,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3540,35,84,0.4436,0.7849,0.3482,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3541,35,85,0.8052,0.6341,0.5106,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3542,35,86,0.8016,0.5654,0.4532,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3543,35,87,0.6494,0.7154,0.4646,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3544,35,88,0.7314,0.7011,0.5128,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3545,35,89,0.7042,0.77,0.5422,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3546,35,90,0.735,0.2759,0.2028,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3547,35,91,0.7182,0.7658,0.55,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3548,35,92,0.4196,0.4814,0.202,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3549,35,93,0.601,0.5714,0.3434,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3550,35,94,0.7226,0.8807,0.6364,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3551,35,95,0.7874,0.7833,0.6168,0.7074,1.0,0.9639,0.9148,0.9495,1.027,0,10.5
3552,36,0,0.6304,0.6072,0.3828,0.7074,1.0,0.9639,0.9148,0.9495,1.0384,1,10.5
3553,36,1,0.7904,0.6587,0.5206,0.7074,1.0,0.9639,0.9148,0.9495,1.0384,1,10.5
3554,36,2,0.7648,0.7092,0.5424,0.7074,1.0,0.9639,0.9148,0.9495,1.0384,1,10.5
3555,36,3,0.762,0.7165,0.546,0.7074,1.0,0.9639,0.9148,0.9495,1.0384,1,10.5
